SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
0,2020-02-24T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,
1,2020-02-24T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
2,2020-02-24T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,0,0,0,0,0,0,0,0,0,
3,2020-02-24T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,
4,2020-02-24T18:00:00,ITA,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,0,0,0,
5,2020-02-24T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,10,2,12,6,18,18,0,0,18,
6,2020-02-24T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
7,2020-02-24T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,2,1,0,3,
8,2020-02-24T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,0,0,0,0,0,0,0,0,0,
9,2020-02-24T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,76,19,95,71,166,166,0,6,172,
10,2020-02-24T18:00:00,ITA,11,Marche,43.61675973,13.5188753,0,0,0,0,0,0,0,0,0,
11,2020-02-24T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
12,2020-02-24T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,3,0,0,3,
13,2020-02-24T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,
14,2020-02-24T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
15,2020-02-24T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,0,0,0,0,0,0,0,0,0,
16,2020-02-24T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,0,0,0,0,0,0,0,0,0,
17,2020-02-24T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
18,2020-02-24T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
19,2020-02-24T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
20,2020-02-24T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,12,4,16,16,32,32,0,1,33,
21,2020-02-25T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,
22,2020-02-25T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
23,2020-02-25T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,1,0,0,1,
24,2020-02-25T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,
25,2020-02-25T18:00:00,ITA,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,0,0,0,
26,2020-02-25T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,15,2,17,9,26,8,0,0,26,
27,2020-02-25T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
28,2020-02-25T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,0,1,0,3,
29,2020-02-25T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,1,0,1,0,1,1,0,0,1,
30,2020-02-25T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,79,25,104,127,231,68,0,9,240,
31,2020-02-25T18:00:00,ITA,11,Marche,43.61675973,13.5188753,0,0,0,0,0,0,0,0,0,
32,2020-02-25T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
33,2020-02-25T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,0,0,3,
34,2020-02-25T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,
35,2020-02-25T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
36,2020-02-25T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,2,3,3,0,0,3,
37,2020-02-25T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,2,0,0,2,
38,2020-02-25T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
39,2020-02-25T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
40,2020-02-25T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
41,2020-02-25T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,12,7,19,23,42,10,0,1,43,
42,2020-02-26T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,
43,2020-02-26T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
44,2020-02-26T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
45,2020-02-26T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,
46,2020-02-26T18:00:00,ITA,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,0,0,0,
47,2020-02-26T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,20,3,23,23,46,21,0,1,47,
48,2020-02-26T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
49,2020-02-26T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,
50,2020-02-26T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,6,0,6,5,11,10,0,0,11,
51,2020-02-26T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,79,25,104,145,249,18,0,9,258,
52,2020-02-26T18:00:00,ITA,11,Marche,43.61675973,13.5188753,1,0,1,0,1,1,0,0,1,
53,2020-02-26T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
54,2020-02-26T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,0,0,3,
55,2020-02-26T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,
56,2020-02-26T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
57,2020-02-26T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,2,3,0,0,0,3,
58,2020-02-26T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,0,0,2,
59,2020-02-26T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
60,2020-02-26T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
61,2020-02-26T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
62,2020-02-26T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,16,8,24,45,69,28,0,2,71,
63,2020-02-27T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,1,0,0,1,
64,2020-02-27T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
65,2020-02-27T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
66,2020-02-27T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,
67,2020-02-27T18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,1,3,3,0,0,3,
68,2020-02-27T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,36,6,42,54,96,50,0,1,97,
69,2020-02-27T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
70,2020-02-27T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,
71,2020-02-27T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,8,0,0,19,
72,2020-02-27T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,172,41,213,136,349,145,40,14,403,
73,2020-02-27T18:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,0,3,2,0,0,3,
74,2020-02-27T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
75,2020-02-27T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,0,2,-1,0,0,2,
76,2020-02-27T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,0,1,1,0,0,1,
77,2020-02-27T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
78,2020-02-27T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,1,2,1,2,0,4,
79,2020-02-27T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,0,0,2,
80,2020-02-27T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
81,2020-02-27T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
82,2020-02-27T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
83,2020-02-27T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,19,8,27,82,109,40,0,2,111,
84,2020-02-28T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,0,0,1,
85,2020-02-28T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
86,2020-02-28T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
87,2020-02-28T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,1,0,0,1,
88,2020-02-28T18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,2,4,1,0,0,4,
89,2020-02-28T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,56,6,62,81,143,48,0,2,145,
90,2020-02-28T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
91,2020-02-28T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,
92,2020-02-28T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,0,0,0,19,
93,2020-02-28T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,235,47,282,192,474,128,40,17,531,
94,2020-02-28T18:00:00,ITA,11,Marche,43.61675973,13.5188753,3,2,5,1,6,3,0,0,6,
95,2020-02-28T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
96,2020-02-28T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,9,0,0,11,
97,2020-02-28T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,2,0,0,3,
98,2020-02-28T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
99,2020-02-28T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,1,2,0,2,0,4,
100,2020-02-28T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,5,0,5,2,7,6,1,0,8,
101,2020-02-28T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
102,2020-02-28T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
103,2020-02-28T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
104,2020-02-28T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,24,9,33,116,149,40,0,2,151,
105,2020-02-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,2,0,2,0,2,1,0,0,2,
106,2020-02-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
107,2020-02-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
108,2020-02-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,
109,2020-02-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,3,0,3,10,13,9,0,0,13,
110,2020-02-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,86,11,97,116,213,72,0,4,217,
111,2020-02-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,
112,2020-02-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,3,3,0,6,
113,2020-02-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,4,1,5,33,38,23,4,0,42,
114,2020-02-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,256,80,336,216,552,84,40,23,615,
115,2020-02-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,6,2,8,3,11,5,0,0,11,
116,2020-02-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
117,2020-02-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,0,0,0,11,
118,2020-02-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,
119,2020-02-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
120,2020-02-29T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,1,2,0,2,0,4,
121,2020-02-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,3,10,3,1,0,11,
122,2020-02-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
123,2020-02-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,
124,2020-02-29T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
125,2020-02-29T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,24,11,35,154,189,40,0,2,191,
126,2020-03-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,3,0,0,5,
127,2020-03-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
128,2020-03-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
129,2020-03-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,
130,2020-03-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,4,0,0,17,
131,2020-03-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,127,13,140,137,277,68,0,8,285,
132,2020-03-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,6,6,6,0,0,6,
133,2020-03-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,0,3,0,6,
134,2020-03-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,1,13,8,21,-17,4,0,25,
135,2020-03-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,406,106,512,375,887,369,73,24,984,
136,2020-03-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,12,5,17,8,25,14,0,0,25,
137,2020-03-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
138,2020-03-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,11,2,13,36,49,38,0,0,49,
139,2020-03-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,
140,2020-03-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
141,2020-03-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1,0,1,6,7,5,2,0,9,
142,2020-03-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,2,1,0,13,
143,2020-03-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
144,2020-03-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,2,0,0,2,
145,2020-03-01T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
146,2020-03-01T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,51,13,64,197,261,72,0,2,263,
147,2020-03-02T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,0,0,0,5,
148,2020-03-02T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,
149,2020-03-02T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
150,2020-03-02T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,
151,2020-03-02T18:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,0,0,0,17,
152,2020-03-02T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,148,16,164,160,324,50,0,11,335,
153,2020-03-02T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,9,9,3,0,0,9,
154,2020-03-02T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,1,4,1,3,0,7,
155,2020-03-02T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,1,13,5,18,-3,4,0,22,
156,2020-03-02T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,478,127,605,472,1077,270,139,38,1254,
157,2020-03-02T18:00:00,ITA,11,Marche,43.61675973,13.5188753,17,6,23,11,34,10,0,1,35,
158,2020-03-02T18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,
159,2020-03-02T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,12,2,14,37,51,2,0,0,51,
160,2020-03-02T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,2,4,1,0,0,4,
161,2020-03-02T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,
162,2020-03-02T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,2,0,2,3,5,-2,2,0,7,
163,2020-03-02T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,0,1,0,13,
164,2020-03-02T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,
165,2020-03-02T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,0,0,0,2,
166,2020-03-02T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
167,2020-03-02T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,53,14,67,204,271,10,0,2,273,
168,2020-03-03T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,5,0,5,1,6,1,0,0,6,
169,2020-03-03T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,1,0,0,1,
170,2020-03-03T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
171,2020-03-03T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,
172,2020-03-03T18:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,19,30,13,0,0,30,
173,2020-03-03T18:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,187,24,211,187,398,85,4,18,420,
174,2020-03-03T18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,1,0,1,12,13,4,0,0,13,
175,2020-03-03T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,10,0,10,1,11,7,3,0,14,
176,2020-03-03T18:00:00,ITA,7,Liguria,44.41149315,8.9326992,12,2,14,5,19,2,4,1,24,
177,2020-03-03T18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,698,167,865,461,1326,266,139,55,1520,
178,2020-03-03T18:00:00,ITA,11,Marche,43.61675973,13.5188753,27,13,40,19,59,26,0,2,61,
179,2020-03-03T18:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,0,3,3,0,0,3,
180,2020-03-03T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,13,3,16,40,56,5,0,0,56,
181,2020-03-03T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,4,6,2,0,0,6,
182,2020-03-03T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,1,0,1,0,1,1,0,0,1,
183,2020-03-03T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,2,0,2,3,5,0,2,0,7,
184,2020-03-03T18:00:00,ITA,9,Toscana,43.76923077,11.25588885,10,0,10,8,18,6,1,0,19,
185,2020-03-03T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,3,4,4,0,0,4,
186,2020-03-03T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,6,8,6,0,0,8,
187,2020-03-03T18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
188,2020-03-03T18:00:00,ITA,5,Veneto,45.43490485,12.33845213,49,19,68,229,297,34,7,3,307,
189,2020-03-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,7,0,7,0,7,1,0,0,7,
190,2020-03-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,
191,2020-03-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
192,2020-03-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,1,
193,2020-03-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,20,31,1,0,0,31,
194,2020-03-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,256,26,282,234,516,124,6,22,544,
195,2020-03-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,3,0,3,15,18,5,0,0,18,
196,2020-03-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,15,3,18,9,27,16,3,0,30,
197,2020-03-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,10,3,13,8,21,2,4,1,26,
198,2020-03-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,877,209,1086,411,1497,300,250,73,1820,
199,2020-03-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,34,15,49,31,80,23,0,4,84,
200,2020-03-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,0,3,0,0,0,3,
201,2020-03-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,26,13,39,43,82,26,0,0,82,
202,2020-03-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,4,0,4,3,7,3,1,1,9,
203,2020-03-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,1,0,1,1,2,1,0,0,2,
204,2020-03-04T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,5,0,5,11,16,11,2,0,18,
205,2020-03-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,15,2,17,20,37,19,1,0,38,
206,2020-03-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,4,5,1,0,0,5,
207,2020-03-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,7,9,1,0,0,9,
208,2020-03-04T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,
209,2020-03-04T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,76,23,99,246,345,53,9,6,360,
210,2020-03-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,0,8,0,8,1,0,0,8,
211,2020-03-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,1,
212,2020-03-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,
213,2020-03-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,1,2,1,0,0,2,
214,2020-03-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,33,45,14,0,0,45,
215,2020-03-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,327,32,359,299,658,154,10,30,698,
216,2020-03-05T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,4,0,4,17,21,3,0,0,21,
217,2020-03-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,20,7,27,14,41,14,3,0,44,
218,2020-03-05T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,11,3,14,7,21,2,4,3,28,
219,2020-03-05T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1169,244,1413,364,1777,431,376,98,2251,
220,2020-03-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,57,19,76,44,120,40,0,4,124,
221,2020-03-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,3,7,4,0,0,7,
222,2020-03-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,43,17,60,46,106,26,0,2,108,
223,2020-03-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,5,1,6,6,12,5,1,1,14,
224,2020-03-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,2,0,2,0,2,0,0,0,2,
225,2020-03-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,5,0,5,11,16,0,2,0,18,
226,2020-03-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,26,3,29,31,60,23,1,0,61,
227,2020-03-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,5,7,2,0,0,7,
228,2020-03-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,7,9,0,0,0,9,
229,2020-03-05T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,2,2,2,0,0,2,
230,2020-03-05T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,92,24,116,264,380,47,17,10,407,
231,2020-03-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,9,0,9,0,9,1,0,0,9,
232,2020-03-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,2,0,0,3,
233,2020-03-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,4,0,4,0,4,3,0,0,4,
234,2020-03-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,2,0,2,2,4,2,0,0,4,
235,2020-03-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,45,57,12,0,0,57,
